	model	freq_bin	pairid	expected	unexpected	diff	acc
1603	distilbert/distilgpt2	low	700	0.4175736606121063	0.4249206483364105	-0.007346987724304199	False
1604	distilbert/distilgpt2	low	701	0.4946707487106323	0.4810340106487274	0.013636738061904907	True
1605	distilbert/distilgpt2	low	702	0.4946707487106323	0.4595756530761719	0.03509509563446045	True
1606	distilbert/distilgpt2	low	703	0.4301163554191589	0.4405726492404938	-0.010456293821334894	False
1607	distilbert/distilgpt2	low	704	0.4301163554191589	0.4276604056358337	0.0024559497833251953	True
1608	distilbert/distilgpt2	low	705	0.4079106152057647	0.4302727282047272	-0.022362112998962458	False
1609	distilbert/distilgpt2	low	706	0.4079106152057647	0.4224292337894439	-0.0145186185836792	False
1610	distilbert/distilgpt2	low	707	0.4416776001453399	0.4662481546401977	-0.024570554494857788	False
1611	distilbert/distilgpt2	low	708	0.4416776001453399	0.439336210489273	0.0023413896560668945	True
1612	distilbert/distilgpt2	low	709	0.4456790089607239	0.4201776385307312	0.025501370429992676	True
1613	distilbert/distilgpt2	low	710	0.4456790089607239	0.3973384499549866	0.048340559005737305	True
1614	distilbert/distilgpt2	low	711	0.3983216881752014	0.4080503284931183	-0.00972864031791687	False
1615	distilbert/distilgpt2	low	712	0.3983216881752014	0.3905714750289917	0.007750213146209717	True
1616	distilbert/distilgpt2	low	713	0.503445029258728	0.5180482864379883	-0.014603257179260254	False
1617	distilbert/distilgpt2	low	714	0.503445029258728	0.5259236693382263	-0.02247864007949829	False
1618	distilbert/distilgpt2	low	715	0.5444342494010925	0.5464552044868469	-0.0020209550857543945	False
1619	distilbert/distilgpt2	low	716	0.5444342494010925	0.5395767688751221	0.004857480525970459	True
1620	distilbert/distilgpt2	low	717	0.5570210218429565	0.5433167219161987	0.013704299926757812	True
