	model	freq_bin	pairid	expected	unexpected	diff	acc
199	distilbert/distilgpt2	high	424	0.0178075302392244	0.0187984239310026	-0.0009908936917782003	False
200	distilbert/distilgpt2	high	425	0.0101790335029363	0.0040164501406252	0.0061625833623111005	True
201	distilbert/distilgpt2	high	426	0.0121413767337799	0.0040618032217025	0.008079573512077401	True
202	distilbert/distilgpt2	high	427	0.5361102223396301	0.5131658911705017	0.022944331169128418	True
203	distilbert/distilgpt2	high	428	0.5361102223396301	0.5189571976661682	0.017153024673461914	True
204	distilbert/distilgpt2	high	429	0.0101797329261899	0.0040164501406252	0.006163282785564699	True
205	distilbert/distilgpt2	high	430	0.0086774975061416	0.0040618032217025	0.0046156942844391	True
206	distilbert/distilgpt2	high	431	0.4768159389495849	0.4836442172527313	-0.006828278303146418	False
207	distilbert/distilgpt2	high	432	0.4768159389495849	0.477950781583786	-0.0011348426342011053	False
208	distilbert/distilgpt2	high	433	0.47100830078125	0.4698296189308166	0.0011786818504334051	True
209	distilbert/distilgpt2	high	434	0.47100830078125	0.4710713922977447	-6.309151649469547e-05	False
210	distilbert/distilgpt2	high	435	0.0533122532069683	0.0317138694226741	0.021598383784294198	True
211	distilbert/distilgpt2	high	436	0.0315579138696193	0.0263578370213508	0.0052000768482684985	True
212	distilbert/distilgpt2	high	437	0.4475224316120147	0.4677235782146454	-0.02020114660263067	False
213	distilbert/distilgpt2	high	438	0.4475224316120147	0.4572925567626953	-0.009770125150680598	False
214	distilbert/distilgpt2	high	439	0.0353392362594604	0.0317138694226741	0.003625366836786298	True
215	distilbert/distilgpt2	high	440	0.0209798086434602	0.0263578370213508	-0.005378028377890601	False
216	distilbert/distilgpt2	high	441	0.0245304126292467	0.0076533709652721	0.0168770416639746	True
217	distilbert/distilgpt2	high	442	0.0300896763801574	0.0122433733195066	0.0178463030606508	True
218	distilbert/distilgpt2	high	443	0.4996424913406372	0.4748062789440155	0.024836212396621704	True
219	distilbert/distilgpt2	high	444	0.4996424913406372	0.4695038199424743	0.030138671398162897	True
