	model	semantic_class_detailed	pairid	expected	unexpected	diff	acc
224	distilbert/distilgpt2	StimExp	74	0.4260267615318298	0.4139680564403534	0.012058705091476385	True
225	distilbert/distilgpt2	StimExp	75	0.3812467157840729	0.2404136508703231	0.14083306491374978	True
226	distilbert/distilgpt2	StimExp	77	0.4307102560997009	0.4560699164867401	-0.025359660387039185	False
227	distilbert/distilgpt2	StimExp	86	0.5105085372924805	0.5315950512886047	-0.021086513996124268	False
228	distilbert/distilgpt2	StimExp	92	0.4002324938774109	0.4273225665092468	-0.027090072631835938	False
229	distilbert/distilgpt2	StimExp	101	0.4454674422740936	0.4485519230365753	-0.003084480762481745	False
230	distilbert/distilgpt2	StimExp	102	0.4323637783527374	0.4173708856105804	0.014992892742157038	True
231	distilbert/distilgpt2	StimExp	104	0.3554032444953918	0.3825428783893585	-0.02713963389396673	False
232	distilbert/distilgpt2	StimExp	108	0.467902660369873	0.4794304370880127	-0.011527776718139704	False
233	distilbert/distilgpt2	StimExp	109	0.3448828458786011	0.3956204354763031	-0.050737589597702026	False
234	distilbert/distilgpt2	StimExp	115	0.399301528930664	0.4274669289588928	-0.028165400028228815	False
235	distilbert/distilgpt2	StimExp	119	0.3860001862049103	0.3971771001815796	-0.011176913976669312	False
236	distilbert/distilgpt2	StimExp	120	0.3364589214324951	0.372684895992279	-0.03622597455978388	False
237	distilbert/distilgpt2	StimExp	121	0.3964892625808716	0.4027301371097564	-0.006240874528884832	False
238	distilbert/distilgpt2	StimExp	122	0.4552547633647918	0.4912056028842926	-0.03595083951950079	False
239	distilbert/distilgpt2	StimExp	123	0.3835055232048034	0.4311001896858215	-0.047594666481018066	False
240	distilbert/distilgpt2	StimExp	124	0.3576003611087799	0.3980878293514251	-0.04048746824264521	False
241	distilbert/distilgpt2	StimExp	125	0.4181425273418426	0.3738519549369812	0.044290572404861395	True
242	distilbert/distilgpt2	StimExp	130	0.4326207041740417	0.4291445910930633	0.0034761130809783936	True
243	distilbert/distilgpt2	StimExp	131	0.4558478593826294	0.4429753422737121	0.012872517108917292	True
244	distilbert/distilgpt2	StimExp	133	0.3472294807434082	0.2623896896839142	0.08483979105949402	True
245	distilbert/distilgpt2	StimExp	134	0.3494097590446472	0.3299664556980133	0.01944330334663391	True
246	distilbert/distilgpt2	StimExp	136	0.4767422378063202	0.4683302044868469	0.008412033319473267	True
247	distilbert/distilgpt2	StimExp	138	0.5057190656661987	0.4916117489337921	0.014107316732406616	True
248	distilbert/distilgpt2	StimExp	142	0.4567542970180511	0.4996082186698913	-0.04285392165184021	False
249	distilbert/distilgpt2	StimExp	143	0.4698365032672882	0.4366102516651153	0.03322625160217291	True
250	distilbert/distilgpt2	StimExp	151	0.4970734119415283	0.5024267435073853	-0.005353331565856934	False
251	distilbert/distilgpt2	StimExp	152	0.4068949222564697	0.3996739983558655	0.007220923900604248	True
252	distilbert/distilgpt2	StimExp	153	0.4638907015323639	0.4847018718719482	-0.020811170339584295	False
253	distilbert/distilgpt2	StimExp	154	0.4601864814758301	0.4642392694950104	-0.004052788019180298	False
254	distilbert/distilgpt2	StimExp	158	0.5194897651672363	0.4266104996204376	0.0928792655467987	True
255	distilbert/distilgpt2	StimExp	161	0.4899380505084991	0.4920510649681091	-0.0021130144596099854	False
256	distilbert/distilgpt2	StimExp	164	0.4026429951190948	0.3791984915733337	0.02344450354576111	True
257	distilbert/distilgpt2	StimExp	170	0.3418460190296173	0.3523300588130951	-0.010484039783477783	False
258	distilbert/distilgpt2	StimExp	172	0.4601825773715973	0.4563184678554535	0.003864109516143799	True
259	distilbert/distilgpt2	StimExp	173	0.4454816281795501	0.4707004129886627	-0.025218784809112604	False
260	distilbert/distilgpt2	StimExp	174	0.3490497767925262	0.3382450938224792	0.010804682970046997	True
261	distilbert/distilgpt2	StimExp	176	0.5209236145019531	0.4954758584499359	0.025447756052017212	True
262	distilbert/distilgpt2	StimExp	178	0.4296750128269195	0.3941475450992584	0.03552746772766108	True
263	distilbert/distilgpt2	StimExp	179	0.4257383644580841	0.4450667202472687	-0.01932835578918457	False
264	distilbert/distilgpt2	StimExp	180	0.3931032121181488	0.3498794436454773	0.04322376847267151	True
265	distilbert/distilgpt2	StimExp	181	0.4964098632335663	0.4836101233959198	0.012799739837646484	True
266	distilbert/distilgpt2	StimExp	182	0.3720094561576843	0.3689364790916443	0.003072977066040039	True
267	distilbert/distilgpt2	StimExp	183	0.4237314164638519	0.4393867552280426	-0.01565533876419073	False
